1,1,1193,"Piobesi Torinese",1964.91,19.6491,2,3713,188.965397906265
1,1,1194,Piossasco,4014.65,40.1465,3,18186,452.990920752743
1,1,1195,Piscina,990.36,9.9036,1,3450,348.358172785654
1,1,1196,Piverone,1103.45,11.0345,2,1378,124.881054873352
1,1,1197,Poirino,7561.98,75.6198,4,10220,135.149788811925
1,1,1198,Pomaretto,856.12,8.5612,1,1068,124.748866981264
1,1,1199,Pont-Canavese,1906.11,19.0611,2,3676,192.853507929763
1,1,1200,Porte,444.77,4.4477,1,1113,250.241697956247
1,1,1201,Pragelato,8920.3,89.203,4,724,8.11631895788258
1,1,1202,Prali,7261.03,72.6103,4,272,3.74602501298025
1,1,1203,Pralormo,2984.59,29.8459,3,1945,65.1680800377941
1,1,1204,Pramollo,2247.88,22.4788,2,242,10.7656992366141
1,1,1205,Prarostino,1050.54,10.5054,2,1289,122.698802520608
1,1,1206,Prascorsano,624.2,6.242,1,781,125.12015379686
1,1,1207,Pratiglione,788.04,7.8804,1,548,69.5396172783107
1,1,1208,Quagliuzzo,203.8,2.038,1,331,162.414131501472
1,1,1209,Quassolo,395.6,3.956,1,359,90.7482305358948
1,1,1210,Quincinetto,1778.74,17.7874,2,1048,58.9181105726525
1,1,1211,Reano,666.59,6.6659,1,1689,253.379138600939
1,1,1212,Ribordone,4360.08,43.6008,3,67,1.536669051944
1,1,1213,Rivalba,1083.35,10.8335,2,1159,106.982969492777
1,1,1214,"Rivalta di Torino",2510.8,25.108,3,19245,766.488768519994
1,1,1215,"Riva presso Chieri",3583.23,35.8323,3,4207,117.408036882924
1,1,1216,Rivara,1258.4,12.584,2,2666,211.856325492689
1,1,1217,"Rivarolo Canavese",3224.64,32.2464,3,12356,383.17455591942
1,1,1218,Rivarossa,1087.35,10.8735,2,1626,149.53786729204
1,1,1219,Rivoli,2950.02,29.5002,3,48632,1648.53119639867
1,1,1220,Robassomero,857.57,8.5757,1,2976,347.027064846018
1,1,1221,"Rocca Canavese",1419.14,14.1914,2,1754,123.595980664346
1,1,1222,Roletto,970.4,9.704,1,1989,204.967023907667
1,1,1223,"Romano Canavese",1121.08,11.2108,2,2937,261.979519748814
1,1,1224,"Ronco Canavese",9627.22,96.2722,4,313,3.25119816520242
1,1,1225,Rondissone,1068.79,10.6879,2,1834,171.595916877965
1,1,1226,Rorà,1240.76,12.4076,2,255,20.5519197910958
1,1,1227,Roure,5937.41,59.3741,4,888,14.9560161754031
1,1,1228,Rosta,906.51,9.0651,1,4621,509.757200692767
1,1,1229,Rubiana,2693.75,26.9375,3,2417,89.7262180974478
1,1,1230,Rueglio,1510.05,15.1005,2,773,51.1903579351677
1,1,1231,Salassa,495.2,4.952,1,1795,362.479806138934
1,1,1232,Salbertrand,3832.03,38.3203,3,579,15.1094850510043
1,1,1233,"Salerano Canavese",210.34,2.1034,1,522,248.169630122659
1,1,1234,"Salza di Pinerolo",1588.62,15.8862,2,78,4.90992181893719
1,1,1235,Samone,243.3,2.433,1,1614,663.378545006165
1,1,1236,"San Benigno Canavese",2223.21,22.2321,2,5615,252.562735863909
1,1,1237,"San Carlo Canavese",2090.71,20.9071,2,3874,185.295904262188
1,1,1238,"San Colombano Belmonte",338.09,3.3809,1,376,111.212990623798
1,1,1239,"San Didero",330.37,3.3037,1,566,171.32306202137
1,1,1240,"San Francesco al Campo",1497.98,14.9798,2,4825,322.100428577151
1,1,1241,Sangano,665.14,6.6514,1,3807,572.360706016778
1,1,1242,"San Germano Chisone",1586.19,15.8619,2,1874,118.144736759152
1,1,1243,"San Gillio",888.68,8.8868,1,3023,340.167439348247
1,1,1244,"San Giorgio Canavese",2040.52,20.4052,2,2705,132.564248328857
1,1,1245,"San Giorio di Susa",1973.69,19.7369,2,1040,52.6931787666756
1,1,1246,"San Giusto Canavese",961.33,9.6133,1,3397,353.364609447328
1,1,1247,"San Martino Canavese",979.35,9.7935,1,851,86.8943687139429
1,1,1248,"San Maurizio Canavese",1734.45,17.3445,2,9646,556.141716394246
1,1,1249,"San Mauro Torinese",1255.19,12.5519,2,18925,1507.73986408432
1,1,1250,"San Pietro Val Lemina",1244.48,12.4448,2,1430,114.907431216251
1,1,1251,"San Ponso",212.43,2.1243,1,279,131.337381725745
1,1,1252,"San Raffaele Cimena",1115.22,11.1522,2,3107,278.599738168254
1,1,1253,"San Sebastiano da Po",1657.69,16.5769,2,1909,115.160253123322
1,1,1254,"San Secondo di Pinerolo",1257.21,12.5721,2,3608,286.984672409542
1,1,1255,"Sant'Ambrogio di Torino",836.85,8.3685,1,4753,567.963195315767
1,1,1256,"Sant'Antonino di Susa",979.46,9.7946,1,4333,442.386621199436
1,1,1257,Santena,1619.86,16.1986,2,10738,662.89679355006
1,1,1258,"Sauze di Cesana",7827.84,78.2784,4,219,2.7977066470444
1,1,1259,"Sauze d'Oulx",1731.14,17.3114,2,1111,64.1773628938156
1,1,1260,Scalenghe,3167.73,31.6773,3,3303,104.270250305424
1,1,1261,Scarmagno,803.1,8.031,1,812,101.108205702901
1,1,1262,Sciolze,1135.58,11.3558,2,1513,133.235879462477
1,1,1263,Sestriere,2591.62,25.9162,3,838,32.3349873824095
1,1,1264,"Settimo Rottaro",605.79,6.0579,1,503,83.0320738209611
1,1,1265,"Settimo Torinese",3236.65,32.3665,3,46875,1448.25668515286
1,1,1266,"Settimo Vittone",2325.91,23.2591,2,1543,66.3396262108164
1,1,1267,Sparone,2967.89,29.6789,3,1085,36.5579586844526
1,1,1268,Strambinello,221.41,2.2141,1,264,119.235806874125
1,1,1269,Strambino,2246.9,22.469,2,6336,281.988517513018
1,1,1270,Susa,1098.8,10.988,2,6629,603.294503094285
1,1,1271,Tavagnasco,867.52,8.6752,1,813,93.7154186646994
1,1,1272,Torino,13001.11,130.0111,4,872367,6709.94245875929
1,1,1273,"Torrazza Piemonte",982.4,9.824,1,2816,286.644951140065
1,1,1274,"Torre Canavese",545.46,5.4546,1,589,107.982253510798
1,1,1275,"Torre Pellice",2109.84,21.0984,2,4573,216.746293557805
1,1,1276,Trana,1640.62,16.4062,2,3881,236.55691141154
1,1,1277,Trausella,1224.49,12.2449,2,131,10.6983315502781
1,1,1278,Traversella,3935.93,39.3593,3,350,8.89243457073678
1,1,1279,Traves,1045.46,10.4546,2,553,52.8953761980372
1,1,1280,Trofarello,1234.77,12.3477,2,10911,883.646347092981
1,1,1281,Usseaux,3796.75,37.9675,3,185,4.87258839797195
1,1,1282,Usseglio,9853.9,98.539,4,219,2.22247029095079
1,1,1283,Vaie,722.93,7.2293,1,1455,201.264299448079
1,1,1284,"Val della Torre",3652.58,36.5258,3,3812,104.364586128161
1,1,1285,Valgioie,912.01,9.1201,1,948,103.946228659773
1,1,1286,"Vallo Torinese",607.93,6.0793,1,785,129.126708667116
1,1,1287,Valperga,1190.95,11.9095,2,3163,265.586296653932
1,1,1288,"Valprato Soana",7185,71.85,4,112,1.55880306193459
1,1,1289,Varisella,2255.83,22.5583,2,830,36.793552705656
1,1,1290,"Vauda Canavese",709.3,7.093,1,1465,206.54166079233
1,1,1291,Venaus,1914.38,19.1438,2,959,50.0945475819848
1,1,1292,"Venaria Reale",2044.27,20.4427,2,33741,1650.51583205741
1,1,1293,Verolengo,2948.86,29.4886,3,4962,168.26841559111
1,1,1294,"Verrua Savoia",3194.36,31.9436,3,1459,45.6742508671534
1,1,1295,Vestignè,1206.92,12.0692,2,830,68.7700924667749
1,1,1296,Vialfrè,464.54,4.6454,1,254,54.6777457269557
1,1,1297,"Vico Canavese",3293.34,32.9334,3,882,26.7813223050156
1,1,1298,Vidracco,296.78,2.9678,1,500,168.474964620257
1,1,1299,Vigone,4115.49,41.1549,3,5217,126.764978167849
1,1,1300,"Villafranca Piemonte",5078.61,50.7861,4,4825,95.0063107818872
1,1,1301,"Villanova Canavese",403.07,4.0307,1,1135,281.588805914605
1,1,1302,Villarbasse,1040.9,10.409,2,3323,319.242962820636
1,1,1303,"Villar Dora",570.67,5.7067,1,2951,517.111465470412
1,1,1304,Villareggia,1140.93,11.4093,2,1012,88.6995696493212
1,1,1305,"Villar Focchiardo",2568.72,25.6872,3,2068,80.5070229530661
1,1,1306,"Villar Pellice",6029.36,60.2936,4,1120,18.5757692358725
1,1,1307,"Villar Perosa",1142.3,11.423,2,4149,363.214567101462
1,1,1308,Villastellone,1987.7,19.877,2,4864,244.704935352417
1,1,1309,Vinovo,1769.43,17.6943,2,14108,797.318910609631
1,1,1310,"Virle Piemonte",1405.75,14.0575,2,1191,84.7234572292371
1,1,1311,Vische,1707.5,17.075,2,1314,76.9546120058565
1,1,1312,Vistrorio,468.18,4.6818,1,521,111.281985561109
1,1,1313,Viù,8411.31,84.1131,4,1118,13.2916275823861
1,1,1314,Volpiano,3246.34,32.4634,3,14998,461.997203003998
1,1,1315,Volvera,2098.3,20.983,2,8690,414.144783872659
1,2,2002,"Alagna Valsesia",7203.96,72.0396,4,420,5.83012676361335
1,2,2003,"Albano Vercellese",1378.06,13.7806,2,334,24.2369708140429
1,2,2004,"Alice Castello",2456.53,24.5653,2,2721,110.765999193985
1,2,2006,Arborio,2331.05,23.3105,2,909,38.9953025460629
1,2,2007,"Asigliano Vercellese",2631.59,26.3159,3,1401,53.2377764013391
1,2,2008,Balmuccia,978.87,9.7887,1,94,9.60290947725438
1,2,2009,Balocco,1680.82,16.8082,2,239,14.2192501279138
1,2,2011,Bianzè,4180.64,41.8064,3,2028,48.5093191473076
1,2,2014,Boccioleto,3387.11,33.8711,3,219,6.46568903873804
1,2,2015,"Borgo d'Ale",3957.13,39.5713,3,2588,65.4009345156717
1,2,2016,Borgosesia,4109.07,41.0907,3,13031,317.12771989769
1,2,2017,"Borgo Vercelli",1929.52,19.2952,2,2295,118.941498403748
1,2,2019,Breia,723.07,7.2307,1,178,24.617256973737
1,2,2021,Buronzo,2507.79,25.0779,3,916,36.5261844093804
1,2,2025,Campertogno,3413.69,34.1369,3,243,7.11839680814602
1,2,2029,Carcoforo,2280.07,22.8007,2,75,3.28937269469797
1,2,2030,Caresana,2410.9,24.109,2,1028,42.6396781284997
1,2,2031,Caresanablot,1102.2,11.022,2,1137,103.157321720196
1,2,2032,Carisio,3010.66,30.1066,3,864,28.6980263463825
1,2,2033,"Casanova Elvo",1620.53,16.2053,2,265,16.352674742214
1,2,2035,"San Giacomo Vercellese",960.46,9.6046,1,329,34.2544197571997
1,2,2038,Cellio,1004.89,10.0489,2,849,84.4868592582273
1,2,2041,Cervatto,953.81,9.5381,1,48,5.03244881055975
1,2,2042,Cigliano,2530.81,25.3081,3,4547,179.66579869686
1,2,2043,Civiasco,738.79,7.3879,1,265,35.8694622287795
1,2,2045,Collobiano,922.36,9.2236,1,105,11.383841450193
1,2,2047,Costanzana,2096.79,20.9679,2,816,38.9166297054068
1,2,2048,Cravagliana,3485.68,34.8568,3,278,7.97548828349131
1,2,2049,Crescentino,4822.4,48.224,3,7984,165.560716655607
1,2,2052,Crova,1401.65,14.0165,2,410,29.2512396104591
1,2,2054,Desana,1647.71,16.4771,2,1055,64.0282573996638
1,2,2057,Fobello,2814.07,28.1407,3,219,7.78232240136173
1,2,2058,"Fontanetto Po",2324.28,23.2428,2,1203,51.7579637565181
1,2,2059,Formigliana,1676.31,16.7631,2,550,32.810160411857
1,2,2061,Gattinara,3366.64,33.6664,3,8272,245.704916474586
1,2,2062,Ghislarengo,1250.31,12.5031,2,899,71.902168262271
1,2,2065,Greggio,1188.18,11.8818,2,382,32.1500109411032
1,2,2066,Guardabosone,608.76,6.0876,1,340,55.8512385833498
1,2,2067,Lamporo,964.42,9.6442,1,546,56.6143381514278
1,2,2068,Lenta,1897.04,18.9704,2,878,46.2826297811327
1,2,2070,Lignana,2257.44,22.5744,2,579,25.6485222198597
1,2,2071,"Livorno Ferraris",5802.88,58.0288,4,4450,76.6860593360538
1,2,2072,Lozzolo,666.73,6.6673,1,819,122.838330358616
1,2,2078,Mollia,1391.8,13.918,2,104,7.47233797959477
1,2,2079,Moncrivello,2018.21,20.1821,2,1465,72.5890764588422
1,2,2082,"Motta de' Conti",1171.59,11.7159,2,804,68.6246895244924
1,2,2088,Olcenengo,1650.38,16.5038,2,754,45.6864479695585
1,2,2089,Oldenico,652.71,6.5271,1,252,38.6082640069863
1,2,2090,"Palazzolo Vercellese",1393.98,13.9398,2,1292,92.6842565890472
1,2,2091,Pertengo,829.5,8.295,1,321,38.6980108499096
1,2,2093,Pezzana,1735.18,17.3518,2,1346,77.5712029875863
1,2,2096,Pila,869.04,8.6904,1,137,15.7645217711498
1,2,2097,Piode,1359.78,13.5978,2,193,14.1934724734884
1,2,2102,Postua,1617.84,16.1784,2,594,36.7156208277704
1,2,2104,Prarolo,1153.9,11.539,2,672,58.2372822601612
1,2,2107,Quarona,1615.63,16.1563,2,4246,262.807697306933
1,2,2108,"Quinto Vercellese",1090.24,10.9024,2,400,36.6891693572057
1,2,2110,Rassa,4327.08,43.2708,3,66,1.52527801658393
1,2,2111,"Rima San Giuseppe",3602.32,36.0232,3,67,1.8599125008328
1,2,2112,Rimasco,2430.36,24.3036,2,123,5.06097862045129
1,2,2113,Rimella,2627.06,26.2706,3,137,5.21495512093367
1,2,2114,"Riva Valdobbia",6113.51,61.1351,4,251,4.10566106868231
1,2,2115,Rive,940.9,9.409,1,469,49.8458922308428
1,2,2116,Roasio,2791.64,27.9164,3,2465,88.299350919173
1,2,2118,Ronsecco,2447.58,24.4758,2,580,23.6968760980234
1,2,2121,Rossa,1183.81,11.8381,2,194,16.3877649284936
1,2,2122,Rovasenda,2926.86,29.2686,3,979,33.4488154541044
1,2,2123,Sabbia,1485.39,14.8539,2,57,3.83737604265546
1,2,2126,Salasco,1218.77,12.1877,2,237,19.4458347350197
1,2,2127,"Sali Vercellese",877.68,8.7768,1,114,12.9887886245556
1,2,2128,Saluggia,3159.86,31.5986,3,4170,131.967871994329
1,2,2131,"San Germano Vercellese",3063.31,30.6331,3,1768,57.7153471245156
1,2,2133,Santhià,5313.02,53.1302,4,8825,166.101388664074
1,2,2134,Scopa,2253.38,22.5338,2,391,17.3517116509421
1,2,2135,Scopello,1825.47,18.2547,2,402,22.021725911683
1,2,2137,"Serravalle Sesia",2090.56,20.9056,2,5141,245.914970151538
